Ax;Ay;Bx;By;Mx;My;Nx;Ny;Vp;vp_raw;varvp;varvp_raw;tensao;corrente;step;potencia;resistencia corrente;resistividade
147.5;0.0;77.5;0.0;117.5;0.0;107.5;0.0;19.21;1074236.0;0.0;2.0;114.84;36.39;552.0;5.0;3156.0;199.011
157.5;0.0;67.5;0.0;117.5;0.0;107.5;0.0;16.32;912429.0;0.0;0.0;127.59;43.2;553.0;6.0;2953.0;237.365
167.5;0.0;55.0;0.0;117.5;0.0;105.0;0.0;18.17;1016047.0;0.0;5.0;111.15;51.03;554.0;6.0;2178.0;279.653
177.5;0.0;42.5;0.0;117.5;0.0;102.5;0.0;16.53;924498.0;0.0;0.0;149.49;50.38;555.0;7.0;2967.0;309.233
187.5;0.0;30.0;0.0;117.5;0.0;100.0;0.0;22.25;1244053.0;0.0;5.0;144.78;69.33;556.0;8.0;2088.0;352.88
197.5;0.0;17.5;0.0;117.5;0.0;97.5;0.0;21.01;1175116.0;0.0;3.0;143.17;70.32;557.0;8.0;2036.0;375.454
117.5;0.0;110.0;0.0;115.0;0.0;112.5;0.0;1012.73;56636128.0;0.14;30537.0;85.63;28.92;558.0;3.0;2961.0;550.067
120.0;0.0;107.5;0.0;115.0;0.0;112.5;0.0;193.97;10847468.0;0.0;929.0;73.01;35.69;559.0;3.0;2046.0;256.112
122.5;0.0;105.0;0.0;115.0;0.0;112.5;0.0;61.83;3457798.0;0.0;73.0;82.29;39.59;560.0;4.0;2079.0;147.192
125.0;0.0;102.5;0.0;115.0;0.0;112.5;0.0;32.19;1799944.0;0.0;36.0;80.46;40.74;561.0;4.0;1975.0;124.114
125.0;0.0;100.0;0.0;115.0;0.0;110.0;0.0;61.31;3428464.0;0.0;16.0;80.0;41.37;562.0;4.0;1934.0;139.674
130.0;0.0;95.0;0.0;115.0;0.0;110.0;0.0;27.56;1541020.0;0.0;5.0;92.19;36.1;563.0;4.0;2554.0;143.904
135.0;0.0;90.0;0.0;115.0;0.0;110.0;0.0;23.41;1309252.0;0.0;16.0;70.24;47.57;564.0;4.0;1477.0;154.603
137.5;0.0;85.0;0.0;115.0;0.0;107.5;0.0;24.69;1380880.0;0.0;3.0;101.79;41.91;565.0;5.0;2429.0;166.57
145.0;0.0;77.5;0.0;115.0;0.0;107.5;0.0;14.24;796419.0;0.0;0.0;111.88;37.58;566.0;5.0;2977.0;178.564
145.0;0.0;75.0;0.0;115.0;0.0;105.0;0.0;20.14;1126438.0;0.0;1.0;102.65;39.96;567.0;5.0;2569.0;190.005
155.0;0.0;65.0;0.0;115.0;0.0;105.0;0.0;15.24;852212.0;0.0;2.0;121.44;46.69;568.0;6.0;2601.0;205.088
165.0;0.0;52.5;0.0;115.0;0.0;102.5;0.0;14.98;837606.0;0.0;6.0;122.92;48.33;569.0;6.0;2543.0;243.436
175.0;0.0;40.0;0.0;115.0;0.0;100.0;0.0;17.13;958010.0;0.0;1.0;142.61;55.68;570.0;7.0;2561.0;289.954
185.0;0.0;27.5;0.0;115.0;0.0;97.5;0.0;19.52;1091901.0;0.0;7.0;149.89;67.09;571.0;8.0;2234.0;319.919
195.0;0.0;15.0;0.0;115.0;0.0;95.0;0.0;18.09;1011437.0;0.0;1.0;163.89;56.85;572.0;8.0;2883.0;399.869
115.0;0.0;107.5;0.0;112.5;0.0;110.0;0.0;1244.97;69623713.0;0.03;7285.0;77.76;31.95;573.0;3.0;2434.0;612.08
117.5;0.0;105.0;0.0;112.5;0.0;110.0;0.0;220.58;12335613.0;0.0;216.0;85.88;29.36;574.0;3.0;2925.0;354.039
120.0;0.0;102.5;0.0;112.5;0.0;110.0;0.0;78.65;4398365.0;0.0;0.0;88.21;37.94;575.0;4.0;2325.0;195.377
122.5;0.0;100.0;0.0;112.5;0.0;110.0;0.0;37.02;2070102.0;0.0;8.0;85.92;38.98;576.0;4.0;2204.0;149.181
122.5;0.0;97.5;0.0;112.5;0.0;107.5;0.0;56.57;3163830.0;0.0;25.0;86.4;38.21;577.0;4.0;2261.0;139.534
127.5;0.0;92.5;0.0;112.5;0.0;107.5;0.0;28.14;1573852.0;0.0;17.0;88.09;37.17;578.0;4.0;2370.0;142.703
132.5;0.0;87.5;0.0;112.5;0.0;107.5;0.0;17.05;953288.0;0.0;6.0;97.53;34.4;579.0;4.0;2835.0;155.71
135.0;0.0;82.5;0.0;112.5;0.0;105.0;0.0;31.87;1782397.0;0.0;32.0;81.95;54.0;580.0;5.0;1518.0;166.871
142.5;0.0;75.0;0.0;112.5;0.0;105.0;0.0;15.96;892325.0;0.0;2.0;100.4;40.87;581.0;5.0;2457.0;184.022
142.5;0.0;72.5;0.0;112.5;0.0;102.5;0.0;18.78;1050072.0;0.0;15.0;107.74;38.68;582.0;5.0;2785.0;183.038
152.5;0.0;62.5;0.0;112.5;0.0;102.5;0.0;15.0;838932.0;0.0;3.0;123.29;44.11;583.0;6.0;2795.0;213.665
162.5;0.0;50.0;0.0;112.5;0.0;100.0;0.0;13.45;752339.0;0.0;0.0;128.88;41.13;584.0;6.0;3133.0;256.835
172.5;0.0;37.5;0.0;112.5;0.0;97.5;0.0;11.24;628316.0;0.0;1.0;175.72;37.08;585.0;7.0;4739.0;285.692
182.5;0.0;25.0;0.0;112.5;0.0;95.0;0.0;19.31;1079745.0;0.0;11.0;149.09;59.49;586.0;8.0;2506.0;356.908
192.5;0.0;12.5;0.0;112.5;0.0;92.5;0.0;19.58;1094781.0;0.0;10.0;151.81;61.66;587.0;8.0;2462.0;399.042
112.5;0.0;105.0;0.0;110.0;0.0;107.5;0.0;1187.44;66406694.0;0.01;1565.0;69.75;35.68;588.0;3.0;1955.0;522.765
115.0;0.0;102.5;0.0;110.0;0.0;107.5;0.0;205.45;11489809.0;0.0;219.0;81.31;29.9;589.0;3.0;2719.0;323.799
117.5;0.0;100.0;0.0;110.0;0.0;107.5;0.0;67.91;3797856.0;0.0;35.0;95.79;33.94;590.0;4.0;2822.0;188.579
120.0;0.0;97.5;0.0;110.0;0.0;107.5;0.0;32.69;1827985.0;0.0;1.0;88.46;37.78;591.0;4.0;2341.0;135.917
120.0;0.0;95.0;0.0;110.0;0.0;105.0;0.0;57.51;3216161.0;0.0;7.0;84.27;39.38;592.0;4.0;2140.0;137.638
125.0;0.0;90.0;0.0;110.0;0.0;105.0;0.0;30.09;1682925.0;0.0;12.0;85.69;38.9;593.0;4.0;2203.0;145.805
130.0;0.0;85.0;0.0;110.0;0.0;105.0;0.0;17.03;952594.0;0.0;0.0;93.73;35.16;594.0;4.0;2666.0;152.165
132.5;0.0;80.0;0.0;110.0;0.0;102.5;0.0;21.83;1220970.0;0.0;5.0;110.9;38.31;595.0;5.0;2895.0;161.114
140.0;0.0;72.5;0.0;110.0;0.0;102.5;0.0;14.71;822519.0;0.0;17.0;108.4;38.4;596.0;5.0;2823.0;180.519
140.0;0.0;70.0;0.0;110.0;0.0;100.0;0.0;19.4;1084878.0;0.0;3.0;107.56;39.6;597.0;5.0;2716.0;184.688
150.0;0.0;60.0;0.0;110.0;0.0;100.0;0.0;14.9;833196.0;0.0;5.0;128.45;46.1;598.0;6.0;2786.0;203.079
160.0;0.0;47.5;0.0;110.0;0.0;97.5;0.0;13.95;780139.0;0.0;7.0;127.79;45.02;599.0;6.0;2839.0;243.365
170.0;0.0;35.0;0.0;110.0;0.0;95.0;0.0;14.13;790406.0;0.0;2.0;154.07;47.98;600.0;7.0;3211.0;277.558
180.0;0.0;22.5;0.0;110.0;0.0;92.5;0.0;16.87;943657.0;0.0;0.0;166.85;56.64;601.0;8.0;2946.0;327.499
190.0;0.0;10.0;0.0;110.0;0.0;90.0;0.0;18.62;1041381.0;0.0;12.0;154.24;64.43;602.0;8.0;2394.0;363.163
110.0;0.0;102.5;0.0;107.5;0.0;105.0;0.0;1191.47;66631579.0;0.16;36473.0;75.58;33.69;603.0;3.0;2243.0;555.523
112.5;0.0;100.0;0.0;107.5;0.0;105.0;0.0;248.82;13914794.0;0.0;1081.0;68.76;37.24;604.0;3.0;1846.0;314.859
115.0;0.0;97.5;0.0;107.5;0.0;105.0;0.0;69.37;3879640.0;0.0;197.0;93.75;35.85;605.0;4.0;2615.0;182.37
117.5;0.0;95.0;0.0;107.5;0.0;105.0;0.0;30.58;1710358.0;0.0;1.0;95.73;35.37;606.0;4.0;2707.0;135.807
117.5;0.0;92.5;0.0;107.5;0.0;102.5;0.0;52.67;2945702.0;0.0;16.0;97.06;34.24;607.0;4.0;2835.0;144.978
122.5;0.0;87.5;0.0;107.5;0.0;102.5;0.0;28.74;1607003.0;0.0;3.0;86.59;38.14;608.0;4.0;2270.0;142.039
127.5;0.0;82.5;0.0;107.5;0.0;102.5;0.0;18.58;1039109.0;0.0;0.0;91.14;36.56;609.0;4.0;2493.0;159.658
130.0;0.0;77.5;0.0;107.5;0.0;100.0;0.0;21.23;1187223.0;0.0;1.0;115.55;34.57;610.0;5.0;3342.0;173.637
137.5;0.0;70.0;0.0;107.5;0.0;100.0;0.0;15.02;840180.0;0.0;1.0;114.7;36.08;611.0;5.0;3179.0;196.175
137.5;0.0;67.5;0.0;107.5;0.0;97.5;0.0;18.09;1011655.0;0.0;0.0;121.93;34.58;612.0;5.0;3526.0;197.217
147.5;0.0;57.5;0.0;107.5;0.0;97.5;0.0;14.56;814298.0;0.0;1.0;133.39;41.14;613.0;6.0;3242.0;222.37
157.5;0.0;45.0;0.0;107.5;0.0;95.0;0.0;14.69;821431.0;0.0;0.0;132.97;41.29;614.0;6.0;3220.0;279.426
167.5;0.0;32.5;0.0;107.5;0.0;92.5;0.0;21.38;1195804.0;0.0;0.0;124.77;63.97;615.0;7.0;1950.0;314.994
177.5;0.0;20.0;0.0;107.5;0.0;90.0;0.0;17.21;962542.0;0.0;1.0;162.02;57.52;616.0;8.0;2817.0;328.988
187.5;0.0;7.5;0.0;107.5;0.0;87.5;0.0;21.35;1194083.0;0.0;0.0;141.77;65.37;617.0;8.0;2169.0;410.421
107.5;0.0;100.0;0.0;105.0;0.0;102.5;0.0;1667.01;93226087.0;0.11;24974.0;62.06;41.85;618.0;3.0;1483.0;625.695
110.0;0.0;97.5;0.0;105.0;0.0;102.5;0.0;268.94;15040079.0;0.01;2009.0;72.92;33.98;619.0;3.0;2146.0;372.969
112.5;0.0;95.0;0.0;105.0;0.0;102.5;0.0;89.56;5008285.0;0.0;157.0;74.08;43.7;620.0;4.0;1695.0;193.154
115.0;0.0;92.5;0.0;105.0;0.0;102.5;0.0;35.83;2003822.0;0.0;0.0;91.2;35.95;621.0;4.0;2537.0;156.555
115.0;0.0;90.0;0.0;105.0;0.0;100.0;0.0;55.35;3095613.0;0.0;20.0;90.81;34.88;622.0;4.0;2603.0;149.559
120.0;0.0;85.0;0.0;105.0;0.0;100.0;0.0;31.32;1751420.0;0.0;3.0;80.64;39.0;623.0;4.0;2068.0;151.376
125.0;0.0;80.0;0.0;105.0;0.0;100.0;0.0;20.04;1120713.0;0.0;1.0;81.68;37.78;624.0;4.0;2162.0;166.642
127.5;0.0;75.0;0.0;105.0;0.0;97.5;0.0;24.2;1353260.0;0.0;3.0;107.48;39.72;625.0;5.0;2706.0;172.266
135.0;0.0;67.5;0.0;105.0;0.0;97.5;0.0;18.05;1009310.0;0.0;0.0;101.53;43.34;626.0;5.0;2343.0;196.259
135.0;0.0;65.0;0.0;105.0;0.0;95.0;0.0;24.22;1354239.0;0.0;2.0;100.16;42.89;627.0;5.0;2335.0;212.887
145.0;0.0;55.0;0.0;105.0;0.0;95.0;0.0;15.86;887174.0;0.0;3.0;131.03;42.3;628.0;6.0;3098.0;235.582
155.0;0.0;42.5;0.0;105.0;0.0;92.5;0.0;14.99;838047.0;0.0;0.0;128.69;43.21;629.0;6.0;2978.0;272.463
165.0;0.0;30.0;0.0;105.0;0.0;90.0;0.0;20.62;1152875.0;0.0;0.0;131.52;61.69;630.0;7.0;2132.0;315.025
175.0;0.0;17.5;0.0;105.0;0.0;87.5;0.0;21.76;1216648.0;0.0;0.0;151.08;65.54;631.0;8.0;2305.0;365.065
185.0;0.0;5.0;0.0;105.0;0.0;85.0;0.0;26.06;1457369.0;0.0;5.0;123.93;81.4;632.0;8.0;1522.0;402.309
105.0;0.0;97.5;0.0;102.5;0.0;100.0;0.0;1550.81;86727483.0;0.11;25429.0;68.27;37.4;633.0;3.0;1825.0;651.339
107.5;0.0;95.0;0.0;102.5;0.0;100.0;0.0;311.37;17412968.0;0.0;117.0;60.75;41.94;634.0;3.0;1448.0;349.856
110.0;0.0;92.5;0.0;102.5;0.0;100.0;0.0;88.54;4951563.0;0.0;7.0;85.54;38.78;635.0;4.0;2206.0;215.18
112.5;0.0;90.0;0.0;102.5;0.0;100.0;0.0;38.68;2163240.0;0.0;1.0;78.12;39.91;636.0;4.0;1957.0;152.239
112.5;0.0;87.5;0.0;102.5;0.0;97.5;0.0;66.02;3692265.0;0.0;16.0;78.67;40.07;637.0;4.0;1963.0;155.284
117.5;0.0;82.5;0.0;102.5;0.0;97.5;0.0;26.21;1466003.0;0.0;3.0;99.93;33.24;638.0;4.0;3006.0;148.63
122.5;0.0;77.5;0.0;102.5;0.0;97.5;0.0;16.74;936054.0;0.0;1.0;94.42;35.23;639.0;4.0;2680.0;149.277
125.0;0.0;72.5;0.0;102.5;0.0;95.0;0.0;25.2;1409503.0;0.0;5.0;101.82;41.29;640.0;5.0;2466.0;172.563
132.5;0.0;65.0;0.0;102.5;0.0;95.0;0.0;14.53;812722.0;0.0;3.0;119.17;35.86;641.0;5.0;3323.0;190.94
132.5;0.0;62.5;0.0;102.5;0.0;92.5;0.0;16.81;940313.0;0.0;5.0;121.99;34.36;642.0;5.0;3550.0;184.436
142.5;0.0;52.5;0.0;102.5;0.0;92.5;0.0;13.58;759525.0;0.0;2.0;138.84;40.74;643.0;6.0;3408.0;209.44
152.5;0.0;40.0;0.0;102.5;0.0;90.0;0.0;14.29;799347.0;0.0;0.0;124.6;45.4;644.0;6.0;2744.0;247.21
162.5;0.0;27.5;0.0;102.5;0.0;87.5;0.0;17.14;958607.0;0.0;5.0;137.62;54.87;645.0;7.0;2508.0;294.406
172.5;0.0;15.0;0.0;102.5;0.0;85.0;0.0;13.83;773687.0;0.0;7.0;189.59;47.85;646.0;8.0;3962.0;317.803
182.5;0.0;2.5;0.0;102.5;0.0;82.5;0.0;21.75;1216096.0;0.0;3.0;136.95;69.92;647.0;8.0;1959.0;390.902
102.5;0.0;95.0;0.0;100.0;0.0;97.5;0.0;1690.75;94553440.0;0.27;60725.0;68.76;36.93;648.0;3.0;1862.0;719.151
105.0;0.0;92.5;0.0;100.0;0.0;97.5;0.0;327.06;18290272.0;0.0;814.0;67.54;37.05;649.0;3.0;1823.0;415.988
107.5;0.0;90.0;0.0;100.0;0.0;97.5;0.0;103.3;5776701.0;0.0;87.0;74.63;45.65;650.0;4.0;1635.0;213.27
110.0;0.0;87.5;0.0;100.0;0.0;97.5;0.0;38.15;2133539.0;0.0;17.0;87.33;38.3;651.0;4.0;2280.0;156.464
110.0;0.0;85.0;0.0;100.0;0.0;95.0;0.0;72.36;4046669.0;0.0;157.0;85.83;39.57;652.0;4.0;2169.0;172.347
115.0;0.0;80.0;0.0;100.0;0.0;95.0;0.0;29.64;1657471.0;0.0;27.0;96.59;35.15;653.0;4.0;2748.0;158.948
120.0;0.0;75.0;0.0;100.0;0.0;95.0;0.0;20.78;1161938.0;0.0;6.0;85.97;38.76;654.0;4.0;2218.0;168.427
122.5;0.0;70.0;0.0;100.0;0.0;92.5;0.0;24.25;1356137.0;0.0;1.0;101.61;40.49;655.0;5.0;2510.0;169.339
130.0;0.0;62.5;0.0;100.0;0.0;92.5;0.0;13.5;754794.0;0.0;0.0;120.09;33.5;656.0;5.0;3585.0;189.902
130.0;0.0;60.0;0.0;100.0;0.0;90.0;0.0;16.48;921833.0;0.0;0.0;121.99;30.96;657.0;5.0;3940.0;200.672
140.0;0.0;50.0;0.0;100.0;0.0;90.0;0.0;14.07;786901.0;0.0;0.0;154.8;34.92;658.0;6.0;4433.0;253.163
150.0;0.0;37.5;0.0;100.0;0.0;87.5;0.0;13.74;768334.0;0.0;1.0;149.95;35.55;659.0;6.0;4218.0;303.555
160.0;0.0;25.0;0.0;100.0;0.0;85.0;0.0;17.49;978286.0;0.0;1.0;150.09;48.41;660.0;7.0;3100.0;340.507
170.0;0.0;12.5;0.0;100.0;0.0;82.5;0.0;16.53;924666.0;0.0;0.0;165.25;52.7;661.0;8.0;3136.0;344.89
180.0;0.0;0.0;0.0;100.0;0.0;80.0;0.0;19.71;1102520.0;0.0;8.0;141.95;66.65;662.0;8.0;2130.0;371.618
100.0;0.0;92.5;0.0;97.5;0.0;95.0;0.0;1975.28;110465646.0;0.11;23942.0;65.55;38.33;663.0;3.0;1710.0;809.487
102.5;0.0;90.0;0.0;97.5;0.0;95.0;0.0;390.41;21833080.0;0.0;990.0;69.81;34.63;664.0;3.0;2016.0;531.263
105.0;0.0;87.5;0.0;97.5;0.0;95.0;0.0;121.13;6774139.0;0.0;29.0;77.01;40.99;665.0;4.0;1879.0;278.513
107.5;0.0;85.0;0.0;97.5;0.0;95.0;0.0;58.45;3269014.0;0.0;10.0;69.2;45.44;666.0;4.0;1523.0;202.053
107.5;0.0;82.5;0.0;97.5;0.0;92.5;0.0;82.86;4634115.0;0.0;55.0;74.2;44.43;667.0;4.0;1670.0;175.768
112.5;0.0;77.5;0.0;97.5;0.0;92.5;0.0;29.55;1652296.0;0.0;3.0;92.03;35.42;668.0;4.0;2598.0;157.257
117.5;0.0;72.5;0.0;97.5;0.0;92.5;0.0;16.68;932779.0;0.0;0.0;107.04;30.47;669.0;4.0;3513.0;171.978
120.0;0.0;67.5;0.0;97.5;0.0;90.0;0.0;23.52;1315208.0;0.0;5.0;110.7;37.33;670.0;5.0;2965.0;178.144
127.5;0.0;60.0;0.0;97.5;0.0;90.0;0.0;13.93;779236.0;0.0;0.0;122.18;34.16;671.0;5.0;3577.0;192.165
127.5;0.0;57.5;0.0;97.5;0.0;87.5;0.0;19.3;1079356.0;0.0;0.0;118.74;34.38;672.0;5.0;3454.0;211.633
137.5;0.0;47.5;0.0;97.5;0.0;87.5;0.0;14.78;826813.0;0.0;0.0;149.73;36.12;673.0;6.0;4145.0;257.103
147.5;0.0;35.0;0.0;97.5;0.0;85.0;0.0;14.6;816282.0;0.0;2.0;133.68;39.95;674.0;6.0;3346.0;287.029
157.5;0.0;22.5;0.0;97.5;0.0;82.5;0.0;17.16;959869.0;0.0;5.0;140.81;49.84;675.0;7.0;2825.0;324.497
167.5;0.0;10.0;0.0;97.5;0.0;80.0;0.0;22.04;1232677.0;0.0;0.0;139.56;64.95;676.0;8.0;2149.0;373.122
97.5;0.0;90.0;0.0;95.0;0.0;92.5;0.0;1250.32;69922857.0;0.02;4099.0;73.87;33.01;677.0;3.0;2238.0;594.971
100.0;0.0;87.5;0.0;95.0;0.0;92.5;0.0;264.86;14812219.0;0.0;1067.0;69.7;35.21;678.0;3.0;1980.0;354.48
102.5;0.0;85.0;0.0;95.0;0.0;92.5;0.0;95.76;5355133.0;0.0;8.0;82.03;40.38;679.0;4.0;2031.0;223.506
105.0;0.0;82.5;0.0;95.0;0.0;92.5;0.0;41.38;2314253.0;0.0;11.0;81.76;41.46;680.0;4.0;1972.0;156.777
105.0;0.0;80.0;0.0;95.0;0.0;90.0;0.0;66.77;3734189.0;0.0;0.0;83.68;39.61;681.0;4.0;2113.0;158.872
110.0;0.0;75.0;0.0;95.0;0.0;90.0;0.0;28.8;1610531.0;0.0;0.0;88.47;37.02;682.0;4.0;2390.0;146.642
115.0;0.0;70.0;0.0;95.0;0.0;90.0;0.0;16.03;896519.0;0.0;0.0;102.04;32.29;683.0;4.0;3160.0;155.961
117.5;0.0;65.0;0.0;95.0;0.0;87.5;0.0;20.25;1132197.0;0.0;2.0;120.85;34.07;684.0;5.0;3547.0;168.053
125.0;0.0;57.5;0.0;95.0;0.0;87.5;0.0;15.71;878349.0;0.0;3.0;108.29;38.26;685.0;5.0;2830.0;193.496
125.0;0.0;55.0;0.0;95.0;0.0;85.0;0.0;20.99;1173687.0;0.0;5.0;101.85;39.63;686.0;5.0;2570.0;199.673
135.0;0.0;45.0;0.0;95.0;0.0;85.0;0.0;17.7;990119.0;0.0;10.0;116.52;50.87;687.0;6.0;2291.0;218.621
145.0;0.0;32.5;0.0;95.0;0.0;82.5;0.0;14.38;804080.0;0.0;1.0;126.77;44.17;688.0;6.0;2870.0;255.694
155.0;0.0;20.0;0.0;95.0;0.0;80.0;0.0;16.18;905123.0;0.0;3.0;143.34;53.3;689.0;7.0;2689.0;286.103
165.0;0.0;7.5;0.0;95.0;0.0;77.5;0.0;21.0;1174490.0;0.0;6.0;146.36;68.64;690.0;8.0;2132.0;336.403
95.0;0.0;87.5;0.0;92.5;0.0;90.0;0.0;1909.63;106794000.0;0.2;45315.0;65.2;39.23;691.0;3.0;1662.0;764.629
97.5;0.0;85.0;0.0;92.5;0.0;90.0;0.0;277.48;15517796.0;0.0;284.0;71.27;35.81;692.0;3.0;1990.0;365.148
100.0;0.0;82.5;0.0;92.5;0.0;90.0;0.0;103.59;5793053.0;0.0;10.0;72.51;43.09;693.0;4.0;1683.0;226.575
102.5;0.0;80.0;0.0;92.5;0.0;90.0;0.0;45.83;2563229.0;0.0;13.0;80.26;38.61;694.0;4.0;2079.0;186.453
102.5;0.0;77.5;0.0;92.5;0.0;87.5;0.0;64.95;3632195.0;0.0;31.0;93.17;34.23;695.0;4.0;2722.0;178.831
107.5;0.0;72.5;0.0;92.5;0.0;87.5;0.0;33.22;1857773.0;0.0;10.0;91.05;36.46;696.0;4.0;2497.0;171.745
112.5;0.0;67.5;0.0;92.5;0.0;87.5;0.0;19.07;1066346.0;0.0;0.0;96.34;34.29;697.0;4.0;2810.0;174.716
115.0;0.0;62.5;0.0;92.5;0.0;85.0;0.0;20.19;1129235.0;0.0;2.0;123.02;33.1;698.0;5.0;3717.0;172.465
122.5;0.0;55.0;0.0;92.5;0.0;85.0;0.0;16.35;914480.0;0.0;3.0;109.01;38.18;699.0;5.0;2855.0;201.801
122.5;0.0;52.5;0.0;92.5;0.0;82.5;0.0;17.78;994562.0;0.0;1.0;125.75;31.69;700.0;5.0;3968.0;211.515
132.5;0.0;42.5;0.0;92.5;0.0;82.5;0.0;15.02;839844.0;0.0;1.0;139.79;39.24;701.0;6.0;3562.0;240.503
142.5;0.0;30.0;0.0;92.5;0.0;80.0;0.0;14.01;783348.0;0.0;0.0;131.79;41.76;702.0;6.0;3156.0;263.492
152.5;0.0;17.5;0.0;92.5;0.0;77.5;0.0;17.43;974583.0;0.0;19.0;144.2;54.07;703.0;7.0;2667.0;303.817
162.5;0.0;5.0;0.0;92.5;0.0;75.0;0.0;23.57;1317910.0;0.0;15.0;130.81;73.87;704.0;8.0;1771.0;350.84
92.5;0.0;85.0;0.0;90.0;0.0;87.5;0.0;1674.75;93658650.0;0.16;34915.0;69.23;36.65;705.0;3.0;1889.0;717.787
95.0;0.0;82.5;0.0;90.0;0.0;87.5;0.0;375.53;21001001.0;0.01;3215.0;65.14;39.07;706.0;3.0;1667.0;452.942
97.5;0.0;80.0;0.0;90.0;0.0;87.5;0.0;97.01;5425339.0;0.0;312.0;85.22;39.25;707.0;4.0;2171.0;232.942
100.0;0.0;77.5;0.0;90.0;0.0;87.5;0.0;41.05;2295521.0;0.0;11.0;85.82;40.12;708.0;4.0;2139.0;160.721
100.0;0.0;75.0;0.0;90.0;0.0;85.0;0.0;71.29;3987020.0;0.0;5.0;77.01;43.18;709.0;4.0;1783.0;155.603
105.0;0.0;70.0;0.0;90.0;0.0;85.0;0.0;30.99;1732933.0;0.0;2.0;82.5;39.11;710.0;4.0;2109.0;149.36
110.0;0.0;65.0;0.0;90.0;0.0;85.0;0.0;17.57;982690.0;0.0;3.0;93.03;33.49;711.0;4.0;2778.0;164.819
112.5;0.0;60.0;0.0;90.0;0.0;82.5;0.0;22.17;1239872.0;0.0;0.0;107.51;35.08;712.0;5.0;3065.0;178.689
120.0;0.0;52.5;0.0;90.0;0.0;82.5;0.0;14.01;783632.0;0.0;0.0;126.19;29.34;713.0;5.0;4301.0;225.019
120.0;0.0;50.0;0.0;90.0;0.0;80.0;0.0;17.31;968059.0;0.0;0.0;124.62;30.85;714.0;5.0;4040.0;211.531
130.0;0.0;40.0;0.0;90.0;0.0;80.0;0.0;13.66;764022.0;0.0;1.0;148.61;36.88;715.0;6.0;4030.0;232.723
140.0;0.0;27.5;0.0;90.0;0.0;77.5;0.0;14.42;806627.0;0.0;2.0;135.24;40.7;716.0;6.0;3323.0;278.266
150.0;0.0;15.0;0.0;90.0;0.0;75.0;0.0;18.09;1011651.0;0.0;7.0;146.47;52.97;717.0;7.0;2765.0;321.869
160.0;0.0;2.5;0.0;90.0;0.0;72.5;0.0;21.01;1175191.0;0.0;1.0;140.75;67.82;718.0;8.0;2075.0;340.633
90.0;0.0;82.5;0.0;87.5;0.0;85.0;0.0;1260.71;70504170.0;0.03;7048.0;76.16;33.42;719.0;3.0;2279.0;592.555
92.5;0.0;80.0;0.0;87.5;0.0;85.0;0.0;276.0;15435291.0;0.0;1088.0;76.71;33.21;720.0;3.0;2310.0;391.635
95.0;0.0;77.5;0.0;87.5;0.0;85.0;0.0;89.78;5020632.0;0.0;53.0;90.84;34.62;721.0;4.0;2624.0;244.413
97.5;0.0;75.0;0.0;87.5;0.0;85.0;0.0;37.69;2107953.0;0.0;12.0;85.82;38.7;722.0;4.0;2218.0;152.98
97.5;0.0;72.5;0.0;87.5;0.0;82.5;0.0;59.92;3351208.0;0.0;54.0;95.4;35.24;723.0;4.0;2707.0;160.253
102.5;0.0;67.5;0.0;87.5;0.0;82.5;0.0;27.68;1548219.0;0.0;8.0;94.07;34.78;724.0;4.0;2705.0;150.016
107.5;0.0;62.5;0.0;87.5;0.0;82.5;0.0;18.14;1014406.0;0.0;2.0;97.84;34.92;725.0;4.0;2802.0;163.197
110.0;0.0;57.5;0.0;87.5;0.0;80.0;0.0;21.55;1204965.0;0.0;5.0;113.25;37.1;726.0;5.0;3053.0;164.235
117.5;0.0;50.0;0.0;87.5;0.0;80.0;0.0;11.82;661143.0;0.0;3.0;127.41;31.25;727.0;5.0;4077.0;178.241
117.5;0.0;47.5;0.0;87.5;0.0;77.5;0.0;16.8;939565.0;0.0;6.0;123.81;32.89;728.0;5.0;3764.0;192.565
127.5;0.0;37.5;0.0;87.5;0.0;77.5;0.0;13.4;749650.0;0.0;8.0;147.09;38.25;729.0;6.0;3845.0;220.117
137.5;0.0;25.0;0.0;87.5;0.0;75.0;0.0;14.12;789674.0;0.0;2.0;129.78;43.37;730.0;6.0;2992.0;255.703
147.5;0.0;12.5;0.0;87.5;0.0;72.5;0.0;17.09;955674.0;0.0;10.0;135.62;54.27;731.0;7.0;2499.0;296.793
157.5;0.0;0.0;0.0;87.5;0.0;70.0;0.0;21.22;1186682.0;0.0;2.0;138.47;68.81;732.0;8.0;2012.0;339.087
87.5;0.0;80.0;0.0;85.0;0.0;82.5;0.0;1420.93;79463963.0;0.01;1713.0;75.0;34.25;733.0;3.0;2190.0;651.676
90.0;0.0;77.5;0.0;85.0;0.0;82.5;0.0;218.55;12222137.0;0.0;239.0;77.73;31.37;734.0;3.0;2478.0;328.305
92.5;0.0;75.0;0.0;85.0;0.0;82.5;0.0;90.58;5065370.0;0.0;1.0;78.63;40.04;735.0;4.0;1964.0;213.211
95.0;0.0;72.5;0.0;85.0;0.0;82.5;0.0;42.12;2355304.0;0.0;13.0;80.44;38.54;736.0;4.0;2087.0;171.671
95.0;0.0;70.0;0.0;85.0;0.0;80.0;0.0;68.78;3846463.0;0.0;19.0;87.81;38.91;737.0;4.0;2257.0;166.599
